city,location,latitude,longitude,count,location_freq
Faisalabad,Dhanola,31.510399,73.10851,1,1.0765537361797415e-05
Faisalabad,Diglus Pura,31.415871000000003,73.073577,1,1.0765537361797415e-05
Faisalabad,Dijkot Road,31.40529,73.06835500000001,1,1.0765537361797415e-05
Faisalabad,Dilawar Colony,31.377423,73.065517,1,1.0765537361797415e-05
Faisalabad,FDA City,31.516728000000004,73.08340799999999,1,1.0765537361797415e-05
Faisalabad,Faisalabad Sangla Hill Road,31.500963,73.14890799999999,1,1.0765537361797415e-05
Faisalabad,Fareed Town,31.406167053821,73.13446015119601,1,1.0765537361797415e-05
Faisalabad,GTS Chowk,31.41683,73.090862,1,0.0
Faisalabad,Gulgasht Colony,31.389349,73.104164,1,1.0765537361797415e-05
Faisalabad,Gulshan-e-Ali Housing Scheme,31.365319,73.13608,1,1.0765537361797415e-05
Faisalabad,Gulshan-e-Habib,31.44912,73.10726,1,0.0
Faisalabad,Gulshan-e-Rehman,31.466619,73.18678100000001,1,1.0765537361797415e-05
Faisalabad,Harchan Pura,31.412989000000003,73.064954,1,1.0765537361797415e-05
Faisalabad,Himat Pura,31.404565,73.139663,1,1.0765537361797415e-05
Faisalabad,Ilahi Abad,31.378887,73.10736999999999,1,1.0765537361797415e-05
Faisalabad,Iqbal Town,31.447996000000003,73.058072,1,6.459322417078448e-05
Faisalabad,Jameel Town,31.445323,73.059014,1,1.0765537361797415e-05
Faisalabad,Jaranwala Town,31.282900222682,73.28665103763299,1,1.0765537361797415e-05
Faisalabad,Jhaal Chowk,31.410655,73.093817,1,0.0
Faisalabad,Kamal Abad,31.42262,73.04294,1,0.0
Faisalabad,Kareem Garden,31.362637,73.14265999999999,1,1.0765537361797415e-05
Faisalabad,Khurrianwala Town,31.502239000000003,73.270125,1,1.0765537361797415e-05
Faisalabad,Kiran Villas,31.472654,73.10188000000001,1,1.0765537361797415e-05
Faisalabad,Lalazar,31.373468,73.129473,1,0.0013995198570336638
Faisalabad,Liaqat Road,31.425346,73.076227,1,1.0765537361797415e-05
Faisalabad,Lyallpur Town,31.41797,73.097363,1,1.0765537361797415e-05
Faisalabad,Millat Chowk,31.447442,73.096751,1,1.0765537361797415e-05
Faisalabad,Motorway City,31.51585,73.070791,1,1.0765537361797415e-05
Faisalabad,Nazimabad Villas,31.40258,73.06144,1,1.0765537361797415e-05
Faisalabad,New Green Town,31.493355,73.109049,1,0.0
Faisalabad,Qamar Garden,31.459711,73.15536999999999,1,1.0765537361797415e-05
Faisalabad,Qasim Abad,31.412293,73.06636999999999,1,1.0765537361797415e-05
Faisalabad,Quaid-e-Azam Park,31.40945,73.06291800000001,1,1.0765537361797415e-05
Faisalabad,Raja Colony,31.427748,73.05451,1,1.0765537361797415e-05
Faisalabad,Raja Park,31.382292,73.049591,1,0.0
Faisalabad,Rasool Nagar,31.400462,73.126359,1,1.0765537361797415e-05
Faisalabad,Ravi Gardens,31.383831,73.13379,1,1.0765537361797415e-05
Faisalabad,Rehman Pura,31.420826,73.05177900000001,1,1.0765537361797415e-05
Faisalabad,Rehmania Town,31.407885,73.06531,1,1.0765537361797415e-05
Faisalabad,Ryaz ul Jannah,31.477812,73.058962,1,1.0765537361797415e-05
Faisalabad,Sahianwala,31.639098,73.23458199999999,1,0.0
Faisalabad,Siddiqia Mill Colony,31.390424728394,73.09014129638699,1,0.0
Faisalabad,Steam Power Station Colony,31.451071,73.14361099999999,1,0.0
Faisalabad,Umair Town,31.484295,73.076408,1,1.0765537361797415e-05
Faisalabad,Wapda Town,31.483082,73.166882,1,0.006803819612655966
Faisalabad,Yasrab Colony,31.413896,73.101079,1,1.0765537361797415e-05
Faisalabad,Zubair Colony,31.399436,73.13039300000001,1,1.0765537361797415e-05
Islamabad,DHA Defence,33.51712081391338,73.19491133663067,1960,0.1294017590888049
Islamabad,Bahria Town,33.65056937405532,73.19134680629973,1084,0.04928463004230856
Islamabad,G-13,33.64920317258902,72.9623399640152,1035,0.008881568323482867
Islamabad,E-11,33.6952825875008,72.9793213419484,703,0.005931811086350375
